Euclidean Distance for Fulton County-Georgia; 2016
Data downloaded on 21-February-2024
Year,County_FIPS,County,State,Euclidean Distance,Diagnosed Diabetes (Percentage) ,Obesity (Percentage) ,Physical Inactivity (Percentage) ,Below Poverty (Percentage) ,Unemployed (Percentage) ,Income Vulnerability (Percentage) ,No High School Diploma (Percentage) ,Minority (Percentage) ,Speaks English 'Less than Well' (Percentage) ,Aged 65 or Older (Percentage) ,Aged 17 or Younger (Percentage) ,Civilian with a Disability (Percentage) ,Single-Parent Households (Percentage) ,Multi-Unit Structures (Percentage) ,Mobile Homes (Percentage) ,Crowding (Percentage) ,No Vehicle (Percentage) ,Group Quarters (Percentage) ,Children in Poverty (Percent) 
2016,39087,Lawrence County,Ohio,2.099,13.2,37,32.3,18.18285286896574,4.110226973617607,36.6925190641107,14.348435310602522,5.045282343950701,0.14308245126254004,17.387769702290946,22.659057281758614,21.31115555338764,2.9624571159130446,0.7771978602669789,7.562232736614474,0.48615514690340306,2.6600328439263126,1.1153927450693462,22.4
2016,37199,Yancey County,North Carolina,2.099,6.9,19.4,16.6,21.09778964713904,4.8976807639836295,122.21148928916416,16.581868640148013,7.1310869935791805,1.2784817319165862,23.330871072220013,19.222683106994715,20.148872095005398,3.11949542587647,1.244388885732144,13.415534973578044,0.8011818853343939,3.2104096823683164,0.8920961418262402,24.2
2016,22029,Concordia Parish,Louisiana,2.099,9.5,26.8,28.8,28.558753943217663,4.749323771780839,84.33556782334385,22.94743059657413,43.00078864353312,0.15772870662460567,15.53627760252366,24.319794952681388,10.98186119873817,5.229692429022082,0.2267350157728707,11.134660883280757,1.2569006309148265,3.4305993690851735,10.405165615141957,55.7
2016,19185,Wayne County,Iowa,2.099,8.5,25.8,16.5,14.430735592690928,1.7327225652260505,350.7886928002499,10.771337288909173,3.373418709979697,0.5622364516632828,22.3957519912541,24.160549742308294,16.78900515383414,2.826799937529283,0.12494143370295174,3.2797126347024834,1.468061846009683,2.920506012806497,1.842886147118538,20.8
2016,13243,Randolph County,Georgia,2.099,8.6,19.9,16.9,27.93466223698782,4.990056047730971,362.65227021040977,29.291666666666664,64.96400885935769,No Data,18.28626799557032,24.8062015503876,18.507751937984494,5.343300110741971,0.22148394241417496,12.486157253599114,1.287375415282392,8.13953488372093,2.5332225913621262,41.2
2016,39075,Holmes County,Ohio,2.1,8.4,24,19.5,12.59438927280216,2.2133573542658604,44.659283327994146,41.531415715892656,2.0456729669122695,2.4941650267722304,12.477689808246764,32.98933687245435,8.647201501075466,1.2127591414580567,0.384421765594252,3.0044391561026953,1.265388311747746,8.480161091025582,1.9884673470321725,13.100000000000001
2016,33003,Carroll County,New Hampshire,2.1,7,25.2,18.3,9.946009785726337,3.039858107109425,70.61118609751983,6.684073107049608,3.832039817783027,0.26151510038805464,24.225999662561158,16.823435127383163,16.370001687194197,2.5244643158427538,2.4801754681963892,6.609583263033575,0.7107305550868904,1.9276193689893706,1.1725999662561162,12.1
2016,35059,Union County,New Mexico,2.1,8.3,22.7,20.6,14.305684995340167,1.3920454545454546,491.4026095060578,21.59869494290375,47.08760484622553,3.3550792171481825,19.268406337371854,19.94408201304753,15.726933830382105,2.842497670083877,No Data,6.989748369058714,0.16309412861137,2.027027027027027,14.701770736253494,27.800000000000004
2016,30095,Stillwater County,Montana,2.1,6.7,21,14.2,7.225433526011561,2.358490566037736,331.38514236780134,4.967378410438909,6.369085848854635,0.3960608006850781,19.792335688289445,21.30164846927853,13.391136801541425,1.5093127809890816,0.8777563690858489,5.940912010276172,1.1560693641618496,1.1346606722329267,1.4450867052023122,10
2016,27081,Lincoln County,Minnesota,2.101,7,22.7,15,11.254962886242016,2.029799179442885,482.4098049369929,8.345463367297429,3.038149490764716,No Data,25.01294665976178,22.45813913343691,13.240117383048508,2.6583808044191266,1.6744346625237356,1.3637148282409806,0.3279820472984637,1.6226480234766096,3.176247194890385,11.7
2016,16009,Benewah County,Idaho,2.101,7.1,26.2,19.9,16.651962946625495,5.6150466776496435,243.21790913101015,13.450384072738675,15.284516982796648,0.08822232024702249,21.217468019408912,22.386413762681958,18.328187031318922,3.098808998676665,0.8050286722540804,11.314512571680634,1.7865019850022055,2.3158359064843403,0.9483899426554918,18.3
2016,46007,Bennett County,South Dakota,2.102,9.7,33.9,21.4,37.32946298984035,9.478079331941546,435.732946298984,21.071800208116546,69.60812772133526,0.3483309143686502,11.46589259796807,34.600870827285924,13.294629898403484,5.050798258345428,0.37735849056603776,4.731494920174165,3.947750362844703,1.3062409288824384,1.1320754716981132,43.3
2016,31081,Hamilton County,Nebraska,2.102,6.5,27.8,21.1,8.81772318490897,1.3869625520110958,346.18337354683047,6.466698919529108,4.529502083790305,0.15354244351831542,17.85479271770125,24.41324851941215,11.702127659574469,2.6869927615705196,0.4935292827374424,2.127659574468085,0.10967317394165388,1.1076990568107041,1.612195656942312,7.8
2016,48193,Hamilton County,Texas,2.102,6.8,17.4,14.1,14.26141885325559,2.6004728132387704,318.0636540330418,17.828146143437078,14.237123420796891,2.3323615160349855,26.068999028182706,20.359572400388725,23.56656948493683,2.6360544217687076,0.26724975704567544,4.494655004859086,0.5587949465500486,1.9193391642371234,3.5835762876579205,22.8
2016,31181,Webster County,Nebraska,2.102,6.9,26.8,25.5,10.013642564802183,1.8720217835262083,669.4133697135062,8.120649651972158,7.585266030013643,0.10914051841746249,23.383356070941336,22.48294679399727,15.443383356070942,2.5375170532060025,0.4638472032742156,1.227830832196453,0.1637107776261937,2.3192360163710775,2.4829467939972716,12.6
2016,20157,Republic County,Kansas,2.102,5.8,30.8,19.7,11.115771812080537,2.3000255558395093,545.9102348993288,5.864110515928954,3.6283557046979866,0.39848993288590606,27.328020134228186,19.798657718120804,13.464765100671142,1.950503355704698,1.7407718120805369,2.5587248322147653,0.2936241610738255,1.929530201342282,2.1182885906040267,13.100000000000001
2016,13213,Murray County,Georgia,2.102,8.8,23.6,20.6,18.58580212409167,5.284020179519098,45.368158951166215,31.215127092374455,16.22795873774074,2.5382387316428683,12.970679404441283,25.4916408354083,15.641038670664159,3.628233141927943,0.4014431627623355,14.00477666548097,1.4609482189135627,2.0021342547893695,0.574216169520809,23.2
2016,12065,Jefferson County,Florida,2.102,10.1,31.1,23.4,12.959806845618521,3.706171400016657,151.33503763669933,20.163008243030472,41.95426785967902,0.7243289305496379,20.117880982814942,16.986223547791507,15.040477204942478,3.309189035648345,0.1136202243999432,15.949439000142027,0.5183922738247408,2.5777588410737113,17.73895753444113,25.4
2016,48299,Llano County,Texas,2.103,6.6,18.5,15,13.61598043212393,3.508050299682689,176.48287810843865,13.536107002765096,12.556053811659194,2.165715450468814,34.289645332246224,15.368935996738687,24.23053403995108,2.1555238483489605,1.788626172034244,10.125356706074195,1.1720342437831228,2.0637994292702815,1.10069302894415,23.1
2016,29151,Osage County,Missouri,2.103,8.6,22.8,15.4,6.735259778166959,1.9551784561468228,175.83917104495038,9.659643435980552,2.35697606538237,0.043782837127845885,16.58639813193228,23.46760070052539,15.586690017513135,1.9921190893169878,0.642148277875073,3.502626970227671,0.31377699941622883,1.9775248102743725,2.0431990659661414,9.9
2016,13267,Tattnall County,Georgia,2.103,8.9,22,22.1,20.94220110847189,1.98140304756341,61.88440221694379,25.90738423028786,41.42517814726841,1.8725257323832147,12.161520190023753,21.243072050673,13.250197941409342,3.6737925574030084,0.13855898653998416,14.655581947743467,1.0015835312747428,2.76326207442597,24.63974663499604,33.8
2016,13311,White County,Georgia,2.103,8.1,19.7,14,18.994314143567877,2.458801987967565,78.37597725657427,15.356165771608065,7.327647476901208,0.8813077469793886,19.950248756218905,21.2544420753376,16.64179104477612,2.221037668798863,1.041222459132907,9.840085287846483,0.5863539445628998,1.4570007107320542,1.4712153518123667,19.8
2016,01091,Marengo County,Alabama,2.103,12.3,37.2,27.2,27.429482707066683,6.780189620758483,101.46018140137546,16.14153081365597,54.54998504933719,0.054819096979966106,18.638492973188477,23.083823382836638,23.45260639888368,4.704475231735274,1.2708063390810325,11.920661816007176,0.49337187281969497,5.098176019136848,1.1462174823083824,34.2
2016,29171,Putnam County,Missouri,2.104,8,20,17.3,18.453967603034652,1.5155342258145996,423.12897272913676,11.538461538461538,3.301209760098421,0.7381587041213861,23.10846832068895,21.816690588476522,22.00123026450687,4.7775271683411935,0.8201763379126512,5.720729956940742,0.7176542956735698,3.6087758868156654,1.455812999794956,20.9
2016,20141,Osborne County,Kansas,2.104,9.3,22.6,20,16.844634276561663,2.312520647505781,742.7656166577683,8.676307007786429,4.484783769353977,0.2936465563267485,24.826481580352375,21.276027762947145,18.553123331553657,2.8029898558462363,0.8275493860117458,2.215696743192739,0.6673785371062467,1.5483182060864922,2.8029898558462363,16.9
2016,21079,Garrard County,Kentucky,2.105,8.4,23.2,18.9,19.113248489824645,5.166214133705145,139.55779719664537,20.033222591362126,5.794381561198756,0.1876722772857897,16.468242331828044,22.24502961703126,20.39763063749927,3.7769045803765176,No Data,5.407307489296816,0.9676851797548531,2.1113131194651342,0.8034719371297872,20.7
2016,48253,Jones County,Texas,2.106,8.4,21.3,18,10.78519855595668,1.2206517930148348,86.63758523866827,22.747823739793507,44.19374247894103,1.418973124749298,14.340152426795024,15.909546730846369,13.41255515443241,2.8279181708784598,0.1604492579221821,5.545527476935419,0.210589651022864,1.5994785399117528,35.55956678700361,22
2016,29005,Atchison County,Missouri,2.107,9.9,28.5,17.5,11.802973977695167,2.380952380952381,496.46840148698885,9.961977186311787,3.2527881040892193,0.14869888475836432,24.386617100371748,19.349442379182154,17.881040892193308,2.825278810408922,0.9851301115241635,1.8959107806691449,0.241635687732342,2.973977695167286,2.1561338289962824,17.6
2016,48031,Blanco County,Texas,2.107,6.9,17.6,14.8,9.571350064114306,3.4349884399427504,283.76992123099467,10.070171119044687,22.009525554130793,2.5096171459974355,21.52408866092691,19.124381754900167,16.33082982231178,1.9142700128228614,0.48543689320388345,8.31654149111559,1.0807840263784576,1.016669719728888,1.0899432130426818,14.2
2016,19023,Butler County,Iowa,2.107,7.3,26,21.5,8.631889104667515,2.0692567567567566,181.3768164467957,8.11119573495811,2.9665840755374004,0.026786312194468625,21.17457978972745,23.089801111631957,10.131922587557758,2.1496015536061073,1.1585080024107681,0.9643072390008705,0.515636509743521,1.4263711243554542,1.6540547780084378,9.8
2016,46033,Custer County,South Dakota,2.108,6.8,22.8,14.2,11.175565289451876,2.6414050615405893,370.2497928258553,6.6405661797921995,9.245886113413047,0.8050195335622115,25.89084882206701,17.11850361074938,14.786314667929442,2.6281520066295725,1.1246596424766189,10.808571090327927,0.5445720374097313,1.0062744169527642,5.256304013259145,15
2016,37005,Alleghany County,North Carolina,2.108,7.6,21.5,16.8,19.221567905778432,3.436238682229737,193.7707029812293,18.960359012715035,12.467795362532206,1.186970923813029,23.721015826278986,18.283032756716967,20.1140964298859,3.1284504968715496,0.8465218991534782,12.007729112992271,0.6164887743835112,2.8616120721383878,1.5458225984541774,28.4
2016,31021,Burt County,Nebraska,2.108,7.2,30.2,25.7,9.81195025781013,1.6321882710191686,373.2635729451016,10.05942275042445,6.126781922960268,0.27297543221110104,23.870185016681834,22.232332423415226,15.696087352138308,2.001819836214741,0.8189262966333031,2.926903245374583,0.42462845010615713,2.0776463451622686,1.8046709129511678,12
2016,20027,Clay County,Kansas,2.11,7.8,24.7,22.1,9.549484783129643,2.011581834806462,332.0752456266475,6.163674033149171,5.271986580397795,0.011981787682722263,21.663072130361847,24.622573687994247,14.40210879463216,2.3604121734962855,1.5815959741193386,1.689432063263839,0.23963575365444525,1.138269829858615,1.8691588785046727,12.9
2016,12017,Citrus County,Florida,2.11,9.3,25.7,29.2,17.37876727446192,4.756677943332705,17.221419264807444,13.28890807388622,11.128989768819462,0.7497169871772051,35.105693719607274,15.016411183812378,20.78061700355279,2.5261119378012573,1.1975536300399423,12.604216357073184,0.8045395968758232,2.5083123891978096,1.6646137853944025,24.9
2016,05053,Grant County,Arkansas,2.11,9.1,31.9,28.5,12.844951789870333,4.621149042464613,136.8502715283165,9.978991596638656,6.854704643688351,0.09974509586611992,16.130998559237504,23.39022498060512,16.978831874099523,2.6543278288817467,0.7702537958550372,10.367948575861687,0.6871328826332705,0.9697439875872769,0.8478333148620194,15.9
2016,05133,Sevier County,Arkansas,2.11,9.7,27.1,29.9,22.125283545629035,4.1722113502935425,101.54132495783168,30.391050949426585,41.03995812249171,8.218461001570407,13.749781887977667,28.97109288663991,12.697027860175652,3.2338742511487233,0.30826499156633513,9.812132844762402,2.2218344675158495,1.6692840109346827,0.9364276158901879,26
2016,41013,Crook County,Oregon,2.111,8.5,25.3,19.6,17.610387175400767,5.9953664462903316,104.74360176244492,12.406322816298255,11.394956407612263,0.32342739289397204,24.186744164244868,19.621261835567637,21.552451485891066,2.915533889565951,1.7015093278335052,7.349770319677511,1.6265116715102654,2.1421205587325396,0.6327927252273366,16.6
2016,35031,Mckinley County,New Mexico,2.111,14.2,35.1,25.7,37.781454281333225,7.900993383586133,17.327092244370913,26.192228098413427,90.93831544400506,3.389556936486159,10.552013558227745,30.453554999596484,15.066042557770427,3.4339439916068115,0.447905738035671,8.412019476501762,3.135340166249698,3.04925618056116,1.007451645011164,38
2016,31135,Perkins County,Nebraska,2.111,7,23,22.6,6.664376502919958,1.2136974425661033,1045.3108897286156,10.857973824527388,4.36276193747853,0.1717622810030917,21.676399862590177,23.39402267262109,11.782892476812092,1.0305736860185504,2.026794915836482,1.0649261422191687,0.034352456200618345,1.477155616626589,1.3740982480247337,13.3
2016,48421,Sherman County,Texas,2.112,6.8,17.7,13.4,13.457152166829585,0.6714225765841376,777.5496904529163,25.708793849111007,43.3365917236885,6.940371456500488,12.77289019224503,24.372759856630825,16.617790811339198,2.346041055718475,0.2606712284131639,5.408927989573151,0.4235907461713913,0.2932551319648094,1.140436624307592,17.2
2016,26129,Ogemaw County,Michigan,2.112,8.6,28.5,19.8,19.594370468653747,5.261966730790992,101.95232905274132,14.845097412967103,4.643889494384685,0.17533052172676872,24.181396010045965,18.850400417002323,22.755058522484955,3.8004075249964457,1.5637587072928019,8.482206321376108,0.9809031891200304,3.094346775339999,1.4263374875610102,26.6
2016,37061,Duplin County,North Carolina,2.113,13.7,35.2,27.5,27.242435006173782,6.269026702618074,30.378376549787724,27.951239292412183,47.93051538370461,7.899054481487119,15.84208656822449,24.806752253852267,18.054498401583192,3.7753082660983406,0.69180155951354,15.7372168941662,1.8183048324622384,3.044603440401888,1.050388186938651,28.4
2016,37137,Pamlico County,North Carolina,2.113,8.2,26,21.4,13.75271486192988,4.404449669892376,188.73720136518773,13.323840520748575,25.581756127831213,0.8299720757058642,25.775674837108287,16.40552280484021,20.19081600992864,2.451132485262178,0.4111076636673906,16.490847036922123,0.9695935463853552,2.637294446168166,5.2202916537387525,26.3
2016,38001,Adams County,North Dakota,2.113,7.6,25.8,16.6,10.264054514480408,1.2899896800825592,1388.1601362862011,4.0428061831153395,6.899488926746167,No Data,22.27427597955707,20.400340715502555,10.860306643952299,1.9591141396933562,2.555366269165247,3.6201022146507666,0.21294718909710392,0.7240204429301533,2.512776831345826,14.6
2016,46117,Stanley County,South Dakota,2.113,6.7,22.7,16.3,7.1187584345479085,0.9939498703543647,1129.217273954116,9.162951956414066,11.167341430499325,No Data,18.11740890688259,23.819163292847502,8.535762483130904,4.183535762483131,4.284750337381917,13.596491228070176,1.1470985155195683,0.8771929824561403,No Data,10.4
2016,20107,Linn County,Kansas,2.113,9.7,35.3,26.1,14.836203275934482,3.6843480533054613,287.3582528349433,11.036339165545089,5.869382612347753,0.05249895002099958,20.380092398152037,23.551028979420412,18.563628727425453,3.9689206215875683,0.745485090298194,9.481310373792525,2.089458210835783,2.4779504409911803,0.6824863502729945,16.3
2016,54001,Barbour County,West Virginia,2.114,10.7,32,24.7,21.649301444470755,4.089890888069947,110.12313521193464,18.87768522577817,4.161733364906465,0.13615912858157705,18.499881600757757,20.44162917357329,20.636987923277292,2.9303812455600284,1.3379114373668008,7.222353776935828,0.28415818138763915,3.9071749940800378,3.2263793511721524,27.500000000000004
2016,13075,Cook County,Georgia,2.114,10.1,21,23.4,25.896041630123367,3.0444071417671297,102.69543354966966,23.618859096634875,34.85938139507689,0.9705899549786586,14.705022510670643,26.679529907033857,16.979477284686897,3.5432380284160674,0.1812547506285447,14.740104075308425,0.6490089457989827,2.9176167923756067,0.9530491726597673,30.5
2016,13221,Oglethorpe County,Georgia,2.114,8,22.1,17.6,17.716882588347012,3.175275190516511,142.35230278776368,20.41539050535988,23.92321779827715,1.383707522213932,17.303126907685005,22.200366275520587,17.601573628162516,3.0522960048836736,0.4069728006511565,12.609373940174997,0.29844672047751475,1.7838974428542358,0.915688801465102,20
2016,05087,Madison County,Arkansas,2.114,8.1,27.1,21.2,17.911300044413426,2.8903575125408074,143.62667343442675,19.63955637707948,9.453714865808008,1.554469894042256,17.581371740371804,23.539115538354167,17.771714992703508,2.385635429224034,0.8755789607258422,9.891504346170928,1.1039908635238882,1.5988833195863206,0.5456506566842206,22.7
2016,45069,Marlboro County,South Carolina,2.115,12.3,34.4,31.1,23.648112049671504,7.803404963018075,57.21247563352827,25.509529860228717,60.746516497003824,0.8374846581474261,15.428488917767671,20.48949534329651,18.717060140062088,3.797559742978846,0.4367915673958559,11.425167857916396,0.9818785647245686,4.061078622482131,11.313262580319112,32.8
2016,37121,Mitchell County,North Carolina,2.115,7.4,22.3,15.3,17.61121666775863,3.3203125,144.99115508091464,18.341307814992025,6.8990368865884815,0.8386293651313634,23.08196291685776,18.48915678438053,21.660224071283494,2.3586450894319597,1.290703007272489,10.050448797746183,0.4586254340562144,2.738649020507109,2.09002162091332,22.4
2016,30043,Jefferson County,Montana,2.115,7.1,21.5,12.3,8.387207999310405,3.7017672278573674,274.1229204378933,5.072893208486429,6.7925178863891045,0.08619946556331351,18.541505042668735,21.032669597448496,14.024653047151109,2.6204637531247306,0.02585983966899405,5.094388414791828,0.4568571674855616,0.6982156710628394,2.387725196103784,9.3
2016,22123,West Carroll Parish,Louisiana,2.115,9.4,28.4,18.4,22.43623570800352,5.340883855207639,188.7335092348285,24.4453044375645,20.01759014951627,0.1759014951627089,17.95074758135444,23.720316622691293,12.409850483729112,3.843447669305189,0.11433597185576078,11.046613896218117,0.30782761653474056,1.5303430079155673,6.569920844327176,32.2
2016,18115,Ohio County,Indiana,2.115,7.3,22.5,16.2,6.61335998667333,3.742331288343558,421.0894552723638,11.405109489051094,3.1984007996001997,No Data,19.39030484757621,20.473096784940864,13.459936698317506,2.498750624687656,1.8490754622688657,4.481092786939864,0.38314176245210724,1.6491754122938531,0.8828918873896385,14.2
2016,22059,Lasalle Parish,Louisiana,2.116,9.8,23.5,25.5,20.995511489247672,2.3765065353929726,130.19360889663028,24.235850916978897,16.734775909425874,0.7503182153145307,15.756682521605144,22.82441213907684,13.988075299792321,3.1754538755275674,No Data,11.616533797816038,0.6096335499430563,1.5341327795270314,8.977021504655992,23.8
2016,20127,Morris County,Kansas,2.116,8.8,31.5,21,8.640674394099051,1.675257731958763,441.42957499121883,12.207478890229192,7.37618545837724,0.228310502283105,23.603793466807165,20.758693361433085,16.368106779065684,2.1426062521952933,1.6332982086406742,5.49701440112399,0.2985598876009835,2.195293291183702,1.3347383210396908,14.3
2016,17147,Piatt County,Illinois,2.116,7.2,19.4,15,5.628757058716376,4.271186440677966,201.5726516485518,4.75984796129924,3.3456797619770473,0.06072014087072682,18.222114275305117,22.636468516606957,11.130001821604226,2.5259578602222357,0.9047300989738296,1.3601311555042808,0.12751229582852633,0.9411621834962657,0.4675450847045965,7.7
2016,13141,Hancock County,Georgia,2.116,10.1,18.8,15.9,24.133988796158683,3.421852292244682,158.88876186120956,27.094501455046714,76.14039099119698,0.5144621012918715,19.389504973133644,15.113753286841202,10.506459357493998,2.3550931748027892,1.8863610380701956,24.602720932891277,0.21721733165656798,3.1553675545901454,22.93357722647765,44
2016,29025,Caldwell County,Missouri,2.117,10.4,28.5,21.2,12.730484707960693,2.477128782547502,256.96146626918403,10.027318013819702,5.067903279231533,0.4195649773655736,18.825218063376393,24.235398034669316,17.522358396820138,3.0252843104780833,0.23186485591255385,7.949652202716131,1.1814066467925362,1.733465827536712,2.2192779065915866,17.6
2016,29081,Harrison County,Missouri,2.117,9.1,25.6,26.8,18.08301537750029,2.106824925816024,236.25852699734074,14.72423680215888,4.301075268817205,1.2024511504220141,21.14695340501792,24.754306856283964,19.389524800554977,3.3414267545380967,0.8787143022314718,4.486067753497514,1.2486992715920915,1.768990634755463,3.3414267545380967,23.8
2016,47153,Sequatchie County,Tennessee,2.117,7.8,27.1,16.6,15.82596872875595,4.844699527346387,146.87287559483343,18.165119876256767,14.439157036029911,0.3467029231815092,19.313392250169954,22.426920462270562,22.855200543847722,3.4806254248810333,0.48266485384092456,9.28619986403807,1.7063222297756628,1.8286879673691365,1.5363698164513935,22.7
2016,26079,Kalkaska County,Michigan,2.117,9.4,23.9,18.5,16.44938872472333,4.771060314747562,130.41311779361493,13.407730874979784,5.07561272379628,0.17382235355466713,18.87710759603685,21.588736311489658,19.21895822469436,2.9086273828147635,0.9038762384842691,12.057477258242075,0.9849933368097804,2.0800741642041833,0.8864940031288024,18.7
2016,22107,Tensas Parish,Louisiana,2.117,9.5,21.7,20.1,33.69497183392448,7.870247274660995,337.38785729188396,23.320036821110772,57.85520550803255,0.39641143334028794,20.09180054245775,25.182557896933027,13.018986021281034,5.028166075526809,0.6259127894846651,11.370749008971416,1.0640517421239308,6.801585645733361,0.39641143334028794,47.7
2016,16025,Camas County,Idaho,2.117,7.1,19.6,15.1,19.834710743801654,2.807486631016043,2742.1487603305786,12.130637636080872,8.987603305785125,1.4462809917355373,17.148760330578515,26.033057851239672,15.805785123966942,4.545454545454546,No Data,14.256198347107437,1.2396694214876034,0.8264462809917356,No Data,13.3
2016,40063,Hughes County,Oklahoma,2.118,10.7,29,24.5,17.28709841917389,3.403913160010721,121.45406862387995,20.323685029567383,35.57951482479784,0.24040212719458,19.16660595905879,21.206381583740075,18.2559918408975,2.5278647920157353,0.3059663437021928,6.898812559189918,0.5026589932250309,1.6828148903620603,12.94529030378087,27.200000000000003
2016,54093,Tucker County,West Virginia,2.118,9.3,23.6,20.8,12.987575845131467,4.546228503320279,331.6671482230569,12.702390131071702,2.3114706732158337,No Data,22.594625830684773,17.76943080034672,19.791967639410572,2.282577289800636,2.8315515746893962,6.168737359144756,0.30338052585957814,3.4672060098237507,2.513724357122219,20.6
2016,37073,Gates County,North Carolina,2.119,8,24.5,18,11.975893241498063,5.707641898319417,203.2027550581145,14.663432383262585,37.4946190271201,0.8953938872148084,17.442961687473097,21.256995264743868,18.286698235040895,2.643133878605252,No Data,13.964700817907877,0.938441670253982,1.696082651743435,0.5079638398622471,20.7
2016,08025,Crowley County,Colorado,2.119,7.9,21.4,15.8,26.71121545963518,11.62981162981163,225.9888026006863,17.152796360717154,39.78688820661008,3.106375293480224,13.346577569080731,13.220155318764673,17.9519595448799,2.9799530431641683,0.09030160736861116,3.8468484739028357,0.8307747877912226,1.0474986454758894,21.70850641141412,31
2016,05079,Lincoln County,Arkansas,2.119,9.5,22,20.2,15.486185862935056,3.678102065198839,90.49156799425906,20.94708627022734,35.407247936849664,0.810907786149982,13.455328310010763,17.91173304628633,14.790096878363832,3.150340868317187,0.24398995335486187,11.819160387513456,1.0405453893074992,2.53318980983136,33.63473268747757,25.1
2016,51195,Wise County,Virginia,2.121,11.9,31.4,26.2,19.626191545640566,4.804886943836616,52.1435344612467,24.758635485947224,8.05509806857314,0.36682138044617457,15.768328592104606,20.220092828267706,23.59135599141588,3.386235464390877,0.6812397065428956,12.616659180516047,0.34436292858212303,4.132355142985477,7.328941458302141,25.7
2016,35029,Luna County,New Mexico,2.121,8.9,30.7,22.6,29.045356722296667,7.041126580252841,63.548138222276364,30.667598297656102,67.95793235067202,11.223453932675518,20.40443415763187,26.58870345555691,20.4247370771917,2.8018028992569133,2.1561700572542333,16.124578714419133,0.9664189710480368,3.305315304340764,1.660778819994315,37.4
2016,48507,Zavala County,Texas,2.121,6.8,17.8,13.7,35.08713967126455,6.51215375918598,110.62195424134798,40.84079745738226,94.2017014950029,9.085652928058147,12.480383249359875,30.453456677954904,23.94482530767325,5.071446270752458,0.37994548608243167,6.186503675559594,1.850169323531841,6.112166515239118,2.0566614355331625,38.8
2016,17087,Johnson County,Illinois,2.121,7.3,19.1,16.3,10.593813150940463,3.8808166268162587,162.6612777864138,16.62565529046753,14.013679465257267,0.0932690812995492,19.026892585108037,17.993160267371366,14.635473340587597,2.269547644955697,0.5596144877972952,8.782838489040882,0.48966267682263326,1.8964713197575003,15.63811596455775,17
2016,31093,Howard County,Nebraska,2.122,7.5,32.6,21.4,9.473684210526317,2.2718214428058987,444.63472113118615,7.583576396679382,4.194815396700706,0.40848389630793397,20.738413197172033,23.66064414768264,14.249803613511391,2.0109976433621366,2.073841319717203,3.3464257659073056,0.07855459544383347,1.4454045561665356,0.2199528672427337,11
2016,29057,Dade County,Missouri,2.122,7.9,22.3,17,20.02635046113307,4.710028836911246,271.72595520421606,13.518959516394943,5.849802371541502,0.2635046113306983,22.25296442687747,21.198945981554676,18.168642951251645,3.3465085638998686,0.47430830039525695,6.824769433465086,0.9486166007905139,1.791831357048748,2.0289855072463765,22.6
2016,21183,Ohio County,Kentucky,2.122,9.6,25.8,27.4,20.714640609473335,5.7861701566538315,82.65568068896985,20.817120622568094,5.755216959258033,1.0019874130506792,17.211825107651542,24.014574362371647,20.544882411394504,3.0804902285525007,0.7369990062934747,9.64309373964889,1.0019874130506792,1.7886717456111294,1.2421331566743954,21
2016,23015,Lincoln County,Maine,2.122,6.4,23.5,15.2,11.854236792038636,2.1204702961762574,87.87355480755159,6.790289693378987,3.948485291965462,0.20488804331918628,25.08707741841065,17.26913507975999,15.454412410361481,3.465534904141666,1.156153958729694,6.705692960632225,0.7024732913800673,1.6303234304112395,2.034245572954778,13.3
2016,20187,Stanton County,Kansas,2.122,7.1,23.8,19.1,7.234042553191489,0.7416563658838072,1058.2978723404256,18.939929328621908,37.825059101654844,5.4373522458628845,17.63593380614657,28.416075650118206,11.48936170212766,1.3238770685579195,0.851063829787234,14.1371158392435,0.37825059101654845,1.8912529550827424,1.4184397163120568,13
2016,18171,Warren County,Indiana,2.123,7.9,25,19,7.6904561319051625,3.1696428571428568,345.28824166566375,9.030948756976153,3.273558791671681,0.2407028523288001,19.30436875676977,21.603080996509807,15.296666265495245,3.454085930918281,0.19256228186304009,2.756047659164761,0.8544951257672403,1.0831628354796003,1.0470574076302803,13.5
2016,17035,Cumberland County,Illinois,2.123,7.3,19.7,14.3,16.042240587695133,3.7297110625071945,209.23783287419653,11.180042238648364,3.0853994490358128,No Data,17.988980716253444,22.98438934802571,17.99816345270891,3.076216712580349,0.3673094582185491,6.152433425160698,0.8172635445362718,2.194674012855831,1.184573002754821,14.2
2016,39053,Gallia County,Ohio,2.124,11.6,33.8,25.8,20.851988411904134,3.7084771130420324,68.85040821701344,19.494900437105393,6.245061890966552,0.07242559915722939,17.178035291019224,23.581116671056098,19.53186726362918,3.1801422175401632,0.4905188306557809,11.048195944166448,0.8296023176191731,3.0188306557808797,2.7027916776402425,25.6
2016,20017,Chase County,Kansas,2.125,7.1,21.9,16.4,12.026726057906458,2.3169601482854496,903.9717891610987,9.59119496855346,7.943578322197475,0.48255382331106156,23.83073496659243,22.531551596139572,15.478841870824054,1.9673348181143282,0.07423904974016332,5.382331106161841,0.48255382331106156,1.670378619153675,3.823311061618411,14.6
