County_FIPS,County,State,Obesity-2021-Percentage,Enrolled in Free or Reduced Lunch-2020-2021-Percent
39057,Greene County,Ohio,32.4,No Data
39061,Hamilton County,Ohio,32.4,No Data
41009,Columbia County,Oregon,32.4,No Data
42065,Jefferson County,Pennsylvania,32.4,53.94683026584867
46083,Lincoln County,South Dakota,32.4,14.688601645123384
54023,Grant County,West Virginia,32.4,46.75405742821473
01061,Geneva County,Alabama,32.5,59.32290330854065
04007,Gila County,Arizona,32.5,No Data
05085,Lonoke County,Arkansas,32.5,50.04094394401846
18017,Cass County,Indiana,32.5,54.221022642075276
22087,St. Bernard Parish,Louisiana,32.5,61.06446195581966
27043,Faribault County,Minnesota,32.5,36.17988883274381
27049,Goodhue County,Minnesota,32.5,20.546774882528833
31021,Burt County,Nebraska,32.5,45.19071310116086
31125,Nance County,Nebraska,32.5,34.776725304465494
34015,Gloucester County,New Jersey,32.5,24.81247532570075
39021,Champaign County,Ohio,32.5,No Data
39035,Cuyahoga County,Ohio,32.5,No Data
39111,Monroe County,Ohio,32.5,No Data
41071,Yamhill County,Oregon,32.5,No Data
45069,Marlboro County,South Carolina,32.5,100
45073,Oconee County,South Carolina,32.5,53.49134539732494
53011,Clark County,Washington,32.5,39.594771942041405
53045,Mason County,Washington,32.5,59.330554193231976
54009,Brooke County,West Virginia,32.5,41.296796603627946
54063,Monroe County,West Virginia,32.5,47.624774503908604
56007,Carbon County,Wyoming,32.5,24.582233948988566
56041,Uinta County,Wyoming,32.5,34.87587370450711
01017,Chambers County,Alabama,32.6,71.73713235294117
13031,Bulloch County,Georgia,32.6,59.73639071950889
13127,Glynn County,Georgia,32.6,57.875400609708436
26123,Newaygo County,Michigan,32.6,62.39050579259677
26155,Shiawassee County,Michigan,32.6,48.422652983656405
31159,Seward County,Nebraska,32.6,27.04447632711621
31169,Thayer County,Nebraska,32.6,37.11943793911007
32007,Elko County,Nevada,32.6,42.74341702388242
36101,Steuben County,New York,32.6,48.86219439979697
41041,Lincoln County,Oregon,32.6,No Data
46103,Pennington County,South Dakota,32.6,47.58054561165288
47001,Anderson County,Tennessee,32.6,No Data
54001,Barbour County,West Virginia,32.6,47.06430568499534
55027,Dodge County,Wisconsin,32.6,41.60563896008788
05107,Phillips County,Arkansas,32.7,99.96781461216607
18011,Boone County,Indiana,32.7,17.669233237086942
19037,Chickasaw County,Iowa,32.7,34.32539682539682
19055,Delaware County,Iowa,32.7,35.161641845259716
19085,Harrison County,Iowa,32.7,33.63926576217079
26005,Allegan County,Michigan,32.7,42.66467892441058
26007,Alpena County,Michigan,32.7,58.3638928067701
27139,Scott County,Minnesota,32.7,20.041583129130466
29011,Barton County,Missouri,32.7,50.40297582145071
29155,Pemiscot County,Missouri,32.7,92.1205892428914
31155,Saunders County,Nebraska,32.7,30.794793685959572
37061,Duplin County,North Carolina,32.7,99.45321365934178
51177,Spotsylvania County,Virginia,32.7,No Data
53043,Lincoln County,Washington,32.7,40.735502121640735
13179,Liberty County,Georgia,32.8,65.37280918902862
17197,Will County,Illinois,32.8,No Data
18023,Clinton County,Indiana,32.8,55.71545380212592
18069,Huntington County,Indiana,32.8,45.56962025316456
19019,Buchanan County,Iowa,32.8,32.69689737470167
19057,Des Moines County,Iowa,32.8,48.401826484018265
19069,Franklin County,Iowa,32.8,55.64566437928883
26033,Chippewa County,Michigan,32.8,55.65814902297617
28047,Harrison County,Mississippi,32.8,99.54333462883793
28145,Union County,Mississippi,32.8,99.57865168539325
29041,Chariton County,Missouri,32.8,45.38232373386296
31163,Sherman County,Nebraska,32.8,45.22727272727273
36083,Rensselaer County,New York,32.8,44.237217099748534
37151,Randolph County,North Carolina,32.8,51.85914923714257
38071,Ramsey County,North Dakota,32.8,44.13754227733935
41039,Lane County,Oregon,32.8,No Data
45083,Spartanburg County,South Carolina,32.8,59.669437846397464
54095,Tyler County,West Virginia,32.8,45.28619528619529
55009,Brown County,Wisconsin,32.8,42.799002540698226
05141,Van Buren County,Arkansas,32.9,94.3951424567959
05145,White County,Arkansas,32.9,59.77501004419445
06025,Imperial County,California,32.9,77.10648455112054
18053,Grant County,Indiana,32.9,56.75976522971059
19041,Clay County,Iowa,32.9,43.5692033822875
20123,Mitchell County,Kansas,32.9,41.340206185567006
23017,Oxford County,Maine,32.9,56.80473372781065
27159,Wadena County,Minnesota,32.9,43.47249834327369
27171,Wright County,Minnesota,32.9,14.82308170807567
29001,Adair County,Missouri,32.9,42.182468694096606
38039,Griggs County,North Dakota,32.9,37.77777777777778
39063,Hancock County,Ohio,32.9,No Data
39149,Shelby County,Ohio,32.9,No Data
48113,Dallas County,Texas,32.9,73.39363719481223
49015,Emery County,Utah,32.9,51.14335971855761
05029,Conway County,Arkansas,33,89.89720998531571
13139,Hall County,Georgia,33,54.552540415704385
18031,Decatur County,Indiana,33,47.51367478866236
18169,Wabash County,Indiana,33,48.78048780487805
20143,Ottawa County,Kansas,33,47.05882352941176
20151,Pratt County,Kansas,33,42.53826530612245
27131,Rice County,Minnesota,33,37.33714285714286
31095,Jefferson County,Nebraska,33,48.68035190615836
35039,Rio Arriba County,New Mexico,33,99.93050729673384
40119,Payne County,Oklahoma,33,42.910185649774206
42011,Berks County,Pennsylvania,33,51.771659765464484
45091,York County,South Carolina,33,37.111502561299076
53041,Lewis County,Washington,33,57.94192997438087
18005,Bartholomew County,Indiana,33.1,41.413087113608995
19067,Floyd County,Iowa,33.1,48.70530209617756
20133,Neosho County,Kansas,33.1,55.6441962504986
21117,Kenton County,Kentucky,33.1,49.322048918823114
24003,Anne Arundel County,Maryland,33.1,37.247724098068495
26023,Branch County,Michigan,33.1,60.49364021804967
29087,Holt County,Missouri,33.1,35.636856368563684
30105,Valley County,Montana,33.1,No Data
31041,Custer County,Nebraska,33.1,44.19475655430712
36029,Erie County,New York,33.1,49.517909230756295
36115,Washington County,New York,33.1,44.21398760591881
45009,Bamberg County,South Carolina,33.1,100
45081,Saluda County,South Carolina,33.1,93.9028980052691
55113,Sawyer County,Wisconsin,33.1,51.62006213936973
05009,Boone County,Arkansas,33.2,58.95409450142929
05125,Saline County,Arkansas,33.2,41.716819765600256
13039,Camden County,Georgia,33.2,44.91070450312261
13073,Columbia County,Georgia,33.2,26.074279763970843
13077,Coweta County,Georgia,33.2,34.60286179419073
19087,Henry County,Iowa,33.2,47.08360337005833
21047,Christian County,Kentucky,33.2,67.5264630733666
23027,Waldo County,Maine,33.2,52.53901411939559
28059,Jackson County,Mississippi,33.2,99.74694783573807
28141,Tishomingo County,Mississippi,33.2,99.36842105263159
35013,Doña Ana County,New Mexico,33.2,89.6655975603344
37057,Davidson County,North Carolina,33.2,49.81266956634081
39089,Licking County,Ohio,33.2,No Data
39105,Meigs County,Ohio,33.2,No Data
39165,Warren County,Ohio,33.2,No Data
40123,Pontotoc County,Oklahoma,33.2,59.54800546033672
40143,Tulsa County,Oklahoma,33.2,54.81661702569786
45055,Kershaw County,South Carolina,33.2,58.97081837429808
45087,Union County,South Carolina,33.2,100
49003,Box Elder County,Utah,33.2,29.471495962261134
51001,Accomack County,Virginia,33.2,No Data
51161,Roanoke County,Virginia,33.2,No Data
53053,Pierce County,Washington,33.2,44.33688577570009
55059,Kenosha County,Wisconsin,33.2,48.77936434822662
01003,Baldwin County,Alabama,33.3,46.37398578526951
01081,Lee County,Alabama,33.3,40.83937651079437
02188,Northwest Arctic Borough,Alaska,33.3,No Data
04017,Navajo County,Arizona,33.3,No Data
05083,Logan County,Arkansas,33.3,88.47783112115222
06107,Tulare County,California,33.3,75.51118101620735
19099,Jasper County,Iowa,33.3,37.27497352629721
19121,Madison County,Iowa,33.3,29.34227330779055
21029,Bullitt County,Kentucky,33.3,46.09756097560976
21153,Magoffin County,Kentucky,33.3,75.4
21227,Warren County,Kentucky,33.3,59.25255891454415
27157,Wabasha County,Minnesota,33.3,24.20605151287822
29229,Wright County,Missouri,33.3,57.543103448275865
31063,Frontier County,Nebraska,33.3,43.93382352941176
36065,Oneida County,New York,33.3,54.78782287822879
37159,Rowan County,North Carolina,33.3,51.369640537029014
38089,Stark County,North Dakota,33.3,31.221719457013574
39011,Auglaize County,Ohio,33.3,No Data
40011,Blaine County,Oklahoma,33.3,67.65957446808511
40041,Delaware County,Oklahoma,33.3,71.88243289160721
40049,Garvin County,Oklahoma,33.3,60.33353186420488
53025,Grant County,Washington,33.3,70.72549215549115
56037,Sweetwater County,Wyoming,33.3,30.066755674232308
01045,Dale County,Alabama,33.4,59.70348159253707
01077,Lauderdale County,Alabama,33.4,49.20672885274655
02180,Nome Census Area,Alaska,33.4,No Data
06029,Kern County,California,33.4,71.66433379304667
10003,New Castle County,Delaware,33.4,No Data
18085,Kosciusko County,Indiana,33.4,46.78336980306346
21127,Lawrence County,Kentucky,33.4,65.01623376623377
22097,St. Landry Parish,Louisiana,33.4,58.903573942285135
26077,Kalamazoo County,Michigan,33.4,47.83678065548509
27015,Brown County,Minnesota,33.4,32.56997455470738
27039,Dodge County,Minnesota,33.4,18.37727156385974
27107,Norman County,Minnesota,33.4,44.24972617743702
29037,Cass County,Missouri,33.4,31.69122248136982
29161,Phelps County,Missouri,33.4,51.20454196716281
31145,Red Willow County,Nebraska,33.4,44.4043321299639
39031,Coshocton County,Ohio,33.4,No Data
39131,Pike County,Ohio,33.4,No Data
40135,Sequoyah County,Oklahoma,33.4,73.05339265850945
05139,Union County,Arkansas,33.5,82.71536871123362
18065,Henry County,Indiana,33.5,48.344765881300326
19017,Bremer County,Iowa,33.5,22.384892849565034
27065,Kanabec County,Minnesota,33.5,32.36151603498542
37071,Gaston County,North Carolina,33.5,54.54977504594132
38009,Bottineau County,North Dakota,33.5,28.947368421052634
42043,Dauphin County,Pennsylvania,33.5,57.931969677166386
50011,Franklin County,Vermont,33.5,43.010067541735694
51173,Smyth County,Virginia,33.5,No Data
01051,Elmore County,Alabama,33.6,46.367149026441396
06065,Riverside County,California,33.6,65.38679816675649
16041,Franklin County,Idaho,33.6,28.758577666874608
19115,Louisa County,Iowa,33.6,44.500228206298495
20085,Jackson County,Kansas,33.6,41.0762331838565
20159,Rice County,Kansas,33.6,58.7228439763002
22033,East Baton Rouge Parish,Louisiana,33.6,58.264194167543806
29183,St. Charles County,Missouri,33.6,20.914863957870825
31093,Howard County,Nebraska,33.6,37.89403085177733
35045,San Juan County,New Mexico,33.6,78.94837111830824
38017,Cass County,North Dakota,33.6,26.464174454828658
39049,Franklin County,Ohio,33.6,No Data
40051,Grady County,Oklahoma,33.6,49.168539325842694
46095,Mellette County,South Dakota,33.6,97.3365617433414
47035,Cumberland County,Tennessee,33.6,No Data
47053,Gibson County,Tennessee,33.6,No Data
48187,Guadalupe County,Texas,33.6,41.10776596902318
02060,Bristol Bay Borough,Alaska,33.7,No Data
06039,Madera County,California,33.7,80.62362925526843
16053,Jerome County,Idaho,33.7,45.96571906354515
18035,Delaware County,Indiana,33.7,51.9064794538194
18061,Harrison County,Indiana,33.7,41.4985590778098
19147,Palo Alto County,Iowa,33.7,44.034278180619644
27023,Chippewa County,Minnesota,33.7,41.64625183733464
27041,Douglas County,Minnesota,33.7,24.158696422245836
31055,Douglas County,Nebraska,33.7,50.83444208144322
37163,Sampson County,North Carolina,33.7,99.23777653839004
39143,Sandusky County,Ohio,33.7,No Data
39159,Union County,Ohio,33.7,No Data
54085,Ritchie County,West Virginia,33.7,53.086419753086425
55045,Green County,Wisconsin,33.7,37.640043368268884
02050,Bethel Census Area,Alaska,33.8,No Data
13223,Paulding County,Georgia,33.8,39.97196823066142
21177,Muhlenberg County,Kentucky,33.8,63.57705286839145
28065,Jefferson Davis County,Mississippi,33.8,99.29133858267717
28095,Monroe County,Mississippi,33.8,99.55555555555556
28109,Pearl River County,Mississippi,33.8,99.85299522234473
28147,Walthall County,Mississippi,33.8,100
29105,Laclede County,Missouri,33.8,64.07851311446933
31141,Platte County,Nebraska,33.8,44.746646795827125
37087,Haywood County,North Carolina,33.8,52.0052693208431
48439,Tarrant County,Texas,33.8,58.57084249007675
01127,Walker County,Alabama,33.9,49.98466414477048
05053,Grant County,Arkansas,33.9,39.0990470690153
16079,Shoshone County,Idaho,33.9,42.76184122748499
21205,Rowan County,Kentucky,33.9,63.984327908378546
22053,Jefferson Davis Parish,Louisiana,33.9,54.48434459578985
23011,Kennebec County,Maine,33.9,43.240835030549896
26073,Isabella County,Michigan,33.9,47.5108386903872
28101,Newton County,Mississippi,33.9,99.56496519721578
28121,Rankin County,Mississippi,33.9,99.55862683905484
29033,Carroll County,Missouri,33.9,38.655462184873954
29141,Morgan County,Missouri,33.9,75.22123893805309
31027,Cedar County,Nebraska,33.9,43.66533864541833
31065,Furnas County,Nebraska,33.9,53.103448275862064
38025,Dunn County,North Dakota,33.9,28.417818740399387
39093,Lorain County,Ohio,33.9,No Data
46003,Aurora County,South Dakota,33.9,37.24137931034483
47051,Franklin County,Tennessee,33.9,No Data
47073,Hawkins County,Tennessee,33.9,No Data
53027,Grays Harbor County,Washington,33.9,63.69791170020025
01049,Dekalb County,Alabama,34,64.79553593736986
01091,Marengo County,Alabama,34,66.91708402893711
06077,San Joaquin County,California,34,62.61241712679517
16047,Gooding County,Idaho,34,53.116102499209106
36093,Schenectady County,New York,34,45.64166387439567
38005,Benson County,North Dakota,34,82.17054263565892
39027,Clinton County,Ohio,34,No Data
42107,Schuylkill County,Pennsylvania,34,53.39783722253841
02070,Dillingham Census Area,Alaska,34.1,No Data
05137,Stone County,Arkansas,34.1,100
13313,Whitfield County,Georgia,34.1,61.528281541025386
19047,Crawford County,Iowa,34.1,63.11369509043928
20009,Barton County,Kansas,34.1,61.91411042944785
20037,Crawford County,Kansas,34.1,54.08669755129054
21083,Graves County,Kentucky,34.1,61.18321254003034
22055,Lafayette Parish,Louisiana,34.1,78.92197246086855
26087,Lapeer County,Michigan,34.1,44.94470774091627
31119,Madison County,Nebraska,34.1,49.1422805247225
34001,Atlantic County,New Jersey,34.1,53.12372494899796
36057,Montgomery County,New York,34.1,57.65792610250298
39129,Pickaway County,Ohio,34.1,No Data
40087,Mcclain County,Oklahoma,34.1,39.06595550930142
47157,Shelby County,Tennessee,34.1,No Data
51171,Shenandoah County,Virginia,34.1,No Data
55101,Racine County,Wisconsin,34.1,54.11592018090213
01113,Russell County,Alabama,34.2,63.934593765968316
05131,Sebastian County,Arkansas,34.2,67.50711468370862
16019,Bonneville County,Idaho,34.2,28.714031684448756
18141,St. Joseph County,Indiana,34.2,51.11158557741066
24005,Baltimore County,Maryland,34.2,51.646244294190204
27003,Anoka County,Minnesota,34.2,31.44551467621103
28129,Smith County,Mississippi,34.2,99.51080309824705
28159,Winston County,Mississippi,34.2,99.77392614920875
31059,Fillmore County,Nebraska,34.2,31.08535300316122
31179,Wayne County,Nebraska,34.2,46.731651376146786
36007,Broome County,New York,34.2,50.6255035833934
36067,Onondaga County,New York,34.2,50.72754218734211
54103,Wetzel County,West Virginia,34.2,57.04641350210971
05037,Cross County,Arkansas,34.3,65.0264715042043
09015,Windham County,Connecticut,34.3,47.32195026942803
19161,Sac County,Iowa,34.3,50.06501950585176
20201,Washington County,Kansas,34.3,40.808469682386914
28023,Clarke County,Mississippi,34.3,99.53289217594394
29145,Newton County,Missouri,34.3,53.68948247078465
29223,Wayne County,Missouri,34.3,67.12243629583593
36107,Tioga County,New York,34.3,47.66382603585072
39041,Delaware County,Ohio,34.3,No Data
39065,Hardin County,Ohio,34.3,No Data
40017,Canadian County,Oklahoma,34.3,44.85178038940536
45023,Chester County,South Carolina,34.3,100
45051,Horry County,South Carolina,34.3,52.28499137950337
48201,Harris County,Texas,34.3,69.07998613624986
48423,Smith County,Texas,34.3,64.8738379814077
02170,Matanuska-Susitna Borough,Alaska,34.4,No Data
21015,Boone County,Kentucky,34.4,41.06560347952157
24015,Cecil County,Maryland,34.4,38.062236716945236
25013,Hampden County,Massachusetts,34.4,No Data
27061,Itasca County,Minnesota,34.4,41.250188736222256
27085,Mcleod County,Minnesota,34.4,26.70433145009416
39039,Defiance County,Ohio,34.4,No Data
39069,Henry County,Ohio,34.4,No Data
39103,Medina County,Ohio,34.4,No Data
39163,Vinton County,Ohio,34.4,No Data
47093,Knox County,Tennessee,34.4,No Data
51185,Tazewell County,Virginia,34.4,No Data
19049,Dallas County,Iowa,34.5,18.653083755708337
19127,Marshall County,Iowa,34.5,61.02200141944641
22001,Acadia Parish,Louisiana,34.5,48.40154118504634
36035,Fulton County,New York,34.5,52.82446955084045
38035,Grand Forks County,North Dakota,34.5,25.96903363587827
41053,Polk County,Oregon,34.5,No Data
42079,Luzerne County,Pennsylvania,34.5,72.43693865851328
51153,Prince William County,Virginia,34.5,No Data
53049,Pacific County,Washington,34.5,59.2387768379961
54083,Randolph County,West Virginia,34.5,48.84997386304234
01121,Talladega County,Alabama,34.6,63.40173278613771
02185,North Slope Borough,Alaska,34.6,No Data
22015,Bossier Parish,Louisiana,34.6,30.821031976095973
22051,Jefferson Parish,Louisiana,34.6,68.34110028445197
23001,Androscoggin County,Maine,34.6,48.302682749983525
28081,Lee County,Mississippi,34.6,99.45571831743045
36069,Ontario County,New York,34.6,38.66657623440044
39169,Wayne County,Ohio,34.6,No Data
41011,Coos County,Oregon,34.6,No Data
47149,Rutherford County,Tennessee,34.6,No Data
51041,Chesterfield County,Virginia,34.6,No Data
05055,Greene County,Arkansas,34.7,71.64921465968587
06099,Stanislaus County,California,34.7,65.63643946063668
18021,Clay County,Indiana,34.7,50.49358341559723
18175,Washington County,Indiana,34.7,47.91616477957118
34033,Salem County,New Jersey,34.7,38.903855085926615
35061,Valencia County,New Mexico,34.7,81.22818680405518
36053,Madison County,New York,34.7,40.99581200558399
38077,Richland County,North Dakota,34.7,35.714285714285715
39157,Tuscarawas County,Ohio,34.7,No Data
42049,Erie County,Pennsylvania,34.7,65.50761846291232
47013,Campbell County,Tennessee,34.7,No Data
47031,Coffee County,Tennessee,34.7,No Data
47099,Lawrence County,Tennessee,34.7,No Data
49007,Carbon County,Utah,34.7,44.950026301946345
51087,Henrico County,Virginia,34.7,No Data
51550,Chesapeake City,Virginia,34.7,No Data
55119,Taylor County,Wisconsin,34.7,42.904212755942574
19153,Polk County,Iowa,34.8,44.910271290639386
20175,Seward County,Kansas,34.8,80.8875048657065
21151,Madison County,Kentucky,34.8,53.18589163857601
23025,Somerset County,Maine,34.8,61.39057994232617
27145,Stearns County,Minnesota,34.8,34.292486174061295
29021,Buchanan County,Missouri,34.8,64.37526293647456
29119,Mcdonald County,Missouri,34.8,70.21052631578948
30003,Big Horn County,Montana,34.8,No Data
36003,Allegany County,New York,34.8,49.948840381991815
37013,Beaufort County,North Carolina,34.8,97.5416597921135
37191,Wayne County,North Carolina,34.8,98.29823083403538
38055,Mclean County,North Dakota,34.8,25.662718556119575
39033,Crawford County,Ohio,34.8,No Data
39171,Williams County,Ohio,34.8,No Data
46029,Codington County,South Dakota,34.8,31.59124707881878
51770,Roanoke City,Virginia,34.8,No Data
55069,Lincoln County,Wisconsin,34.8,41.157702825888784
01039,Covington County,Alabama,34.9,52.55892255892256
02130,Ketchikan Gateway Borough,Alaska,34.9,No Data
05119,Pulaski County,Arkansas,34.9,74.33665285389654
21107,Hopkins County,Kentucky,34.9,58.04353972292904
23021,Piscataquis County,Maine,34.9,55.902236089443576
26037,Clinton County,Michigan,34.9,32.92888140997255
26091,Lenawee County,Michigan,34.9,49.532645572249535
29007,Audrain County,Missouri,34.9,76.497277676951
29147,Nodaway County,Missouri,34.9,41.237942122186496
29197,Schuyler County,Missouri,34.9,46.02076124567474
30041,Hill County,Montana,34.9,No Data
37081,Guilford County,North Carolina,34.9,61.55825414545157
45007,Anderson County,South Carolina,34.9,57.45532478174541
46013,Brown County,South Dakota,34.9,28.589352930632728
49041,Sevier County,Utah,34.9,45.751494449188726
51730,Petersburg City,Virginia,34.9,No Data
22057,Lafourche Parish,Louisiana,35,46.100316935372746
23019,Penobscot County,Maine,35,43.74269627111442
27169,Winona County,Minnesota,35,29.091661493896133
28043,Grenada County,Mississippi,35,99.76946721311475
28093,Marshall County,Mississippi,35,99.07120743034056
29031,Cape Girardeau County,Missouri,35,62.30834352365723
29211,Sullivan County,Missouri,35,59.66069745523092
35029,Luna County,New Mexico,35,100
38003,Barnes County,North Dakota,35,34.186211798152094
39013,Belmont County,Ohio,35,No Data
42085,Mercer County,Pennsylvania,35,63.68622736494102
47143,Rhea County,Tennessee,35,No Data
51179,Stafford County,Virginia,35,No Data
55078,Menominee County,Wisconsin,35,91.42259414225941
55135,Waupaca County,Wisconsin,35,43.06885245901639
10005,Sussex County,Delaware,35.1,No Data
13069,Coffee County,Georgia,35.1,87.49008198889183
16067,Minidoka County,Idaho,35.1,43.711728685821946
18151,Steuben County,Indiana,35.1,43.22799097065463
20149,Pottawatomie County,Kansas,35.1,28.938819707634
22099,St. Martin Parish,Louisiana,35.1,49.41860465116279
24037,St. Mary&#39;s County,Maryland,35.1,34.64571494839383
28061,Jasper County,Mississippi,35.1,99.03713892709766
31039,Cuming County,Nebraska,35.1,79.19782460910945
31135,Perkins County,Nebraska,35.1,27.790973871733964
32023,Nye County,Nevada,35.1,99.11968533433227
39009,Athens County,Ohio,35.1,No Data
40013,Bryan County,Oklahoma,35.1,62.59957514604355
42037,Columbia County,Pennsylvania,35.1,43.98505924781041
45061,Lee County,South Carolina,35.1,100
54025,Greenbrier County,West Virginia,35.1,50.62513244331426
54097,Upshur County,West Virginia,35.1,53.819163292847506
16069,Nez Perce County,Idaho,35.2,30.614222049990314
18081,Johnson County,Indiana,35.2,36.19542695117961
23029,Washington County,Maine,35.2,54.39330543933054
26075,Jackson County,Michigan,35.2,54.698106466595206
27095,Mille Lacs County,Minnesota,35.2,34.33955970647098
29095,Jackson County,Missouri,35.2,57.39205494005161
31089,Holt County,Nebraska,35.2,49.11937377690802
31167,Stanton County,Nebraska,35.2,37.01754385964912
36095,Schoharie County,New York,35.2,46.7107001321004
42133,York County,Pennsylvania,35.2,40.18299778426028
45079,Richland County,South Carolina,35.2,67.72835132515624
46039,Deuel County,South Dakota,35.2,20.917678812415655
48099,Coryell County,Texas,35.2,57.453682336651944
54089,Summers County,West Virginia,35.2,64.03445800430725
01069,Houston County,Alabama,35.3,65.50003513950384
13115,Floyd County,Georgia,35.3,70.84264997125152
13247,Rockdale County,Georgia,35.3,55.639816466989544
19065,Fayette County,Iowa,35.3,46.77271336800245
36015,Chemung County,New York,35.3,51.04458713936872
45043,Georgetown County,South Carolina,35.3,77.61528482132327
48361,Orange County,Texas,35.3,54.424511187260634
01055,Etowah County,Alabama,35.4,56.15763546798029
13277,Tift County,Georgia,35.4,40.401182975440406
18113,Noble County,Indiana,35.4,48.249027237354085
19011,Benton County,Iowa,35.4,32.58254415152291
19167,Sioux County,Iowa,35.4,47.134238310708895
21043,Carter County,Kentucky,35.4,65.71632216678546
24510,Baltimore City,Maryland,35.4,66.1495802399724
26159,Van Buren County,Michigan,35.4,52.79247910863509
26163,Wayne County,Michigan,35.4,64.95317282304256
27127,Redwood County,Minnesota,35.4,38.0248833592535
31153,Sarpy County,Nebraska,35.4,34.16445303066892
42097,Northumberland County,Pennsylvania,35.4,56.861750684653614
51047,Culpeper County,Virginia,35.4,No Data
18039,Elkhart County,Indiana,35.5,47.12962433529647
18071,Jackson County,Indiana,35.5,53.108737332237745
18097,Marion County,Indiana,35.5,64.42341571450143
24047,Worcester County,Maryland,35.5,45.5222768588884
27141,Sherburne County,Minnesota,35.5,17.04122255040452
30021,Dawson County,Montana,35.5,No Data
35005,Chaves County,New Mexico,35.5,86.26624831913941
38105,Williams County,North Dakota,35.5,20.588235294117645
39051,Fulton County,Ohio,35.5,No Data
45003,Aiken County,South Carolina,35.5,70.08543339200618
45031,Darlington County,South Carolina,35.5,97.33965766137348
45071,Newberry County,South Carolina,35.5,80.05208333333333
48141,El Paso County,Texas,35.5,74.3784644415615
51167,Russell County,Virginia,35.5,No Data
55003,Ashland County,Wisconsin,35.5,60.66102378073358
18109,Morgan County,Indiana,35.6,41.888105130930526
22113,Vermilion Parish,Louisiana,35.6,41.17257056260655
28073,Lamar County,Mississippi,35.6,99.50475820547679
29510,St. Louis City,Missouri,35.6,92.02812469900793
32019,Lyon County,Nevada,35.6,50.62478892266127
39001,Adams County,Ohio,35.6,No Data
20169,Saline County,Kansas,35.7,53.42864372469636
21133,Letcher County,Kentucky,35.7,76.49342891278376
26117,Montcalm County,Michigan,35.7,65.41182636038081
31023,Butler County,Nebraska,35.7,40.21052631578947
36019,Clinton County,New York,35.7,41.75455417066155
40071,Kay County,Oklahoma,35.7,65.80375782881002
40081,Lincoln County,Oklahoma,35.7,57.48811410459588
47077,Henderson County,Tennessee,35.7,No Data
51053,Dinwiddie County,Virginia,35.7,No Data
54051,Marshall County,West Virginia,35.7,43.47222222222222
54059,Mingo County,West Virginia,35.7,63.01647655259822
19179,Wapello County,Iowa,35.8,23.470948012232416
21019,Boyd County,Kentucky,35.8,57.695627157652474
28091,Marion County,Mississippi,35.8,99.24517752306402
30013,Cascade County,Montana,35.8,No Data
31037,Colfax County,Nebraska,35.8,51.46025878003697
31127,Nemaha County,Nebraska,35.8,36.49742457689478
33007,Coos County,New Hampshire,35.8,39.37536485697606
36117,Wayne County,New York,35.8,47.15649003025836
38059,Morton County,North Dakota,35.8,21.18905574984571
39115,Morgan County,Ohio,35.8,No Data
39127,Perry County,Ohio,35.8,No Data
40145,Wagoner County,Oklahoma,35.8,46.595790378006875
45001,Abbeville County,South Carolina,35.8,70.95098993833172
55139,Winnebago County,Wisconsin,35.8,40.403669724770644
01015,Calhoun County,Alabama,35.9,56.71984458703715
13103,Effingham County,Georgia,35.9,36.55839668279198
17119,Madison County,Illinois,35.9,No Data
21059,Daviess County,Kentucky,35.9,54.94113226452906
27005,Becker County,Minnesota,35.9,34.576485461441216
29215,Texas County,Missouri,35.9,70.99083619702176
38093,Stutsman County,North Dakota,35.9,35.79418344519016
40109,Oklahoma County,Oklahoma,35.9,62.05887315912278
40139,Texas County,Oklahoma,35.9,60.901098901098905
19043,Clayton County,Iowa,36,35.811269517990496
20079,Harvey County,Kansas,36,45.64035252203263
26017,Bay County,Michigan,36,52.30350253423103
26099,Macomb County,Michigan,36,51.57538430214802
40019,Carter County,Oklahoma,36,62.08323480728305
51089,Henry County,Virginia,36,No Data
01115,St. Clair County,Alabama,36.1,46.356531447711205
16005,Bannock County,Idaho,36.1,39.05064164481855
16027,Canyon County,Idaho,36.1,42.99359147494291
22079,Rapides Parish,Louisiana,36.1,48.90387105415904
22115,Vernon Parish,Louisiana,36.1,57.932307692307695
29121,Macon County,Missouri,36.1,38.39200761179829
31107,Knox County,Nebraska,36.1,52.09656925031766
35006,Cibola County,New Mexico,36.1,100
38057,Mercer County,North Dakota,36.1,16.653696498054472
38101,Ward County,North Dakota,36.1,29.011627906976745
39015,Brown County,Ohio,36.1,No Data
40083,Logan County,Oklahoma,36.1,54.311091854419416
45059,Laurens County,South Carolina,36.1,99.80808308873334
45063,Lexington County,South Carolina,36.1,48.13528394903643
51083,Halifax County,Virginia,36.1,No Data
54091,Taylor County,West Virginia,36.1,40.61819764910753
05033,Crawford County,Arkansas,36.2,61.17411607738492
05115,Pope County,Arkansas,36.2,61.64164164164164
13021,Bibb County,Georgia,36.2,93.1852536110178
13217,Newton County,Georgia,36.2,61.77128850047959
18145,Shelby County,Indiana,36.2,46.63882527280075
19013,Black Hawk County,Iowa,36.2,52.62288765343756
19111,Lee County,Iowa,36.2,52.451184046530955
19181,Warren County,Iowa,36.2,23.226567105521713
24023,Garrett County,Maryland,36.2,48.46491228070175
27115,Pine County,Minnesota,36.2,38.24485373781148
28035,Forrest County,Mississippi,36.2,99.65873542515878
28107,Panola County,Mississippi,36.2,99.68119022316685
